NewTest,Mattest,bachelor-VirtualBox(127.0.1.1)
890,33.1594719887,30243.3439538
891,33.4878959656,30276.833756
892,32.7104210854,30309.7347579
893,33.4568250179,30344.067138
894,33.0761010647,30377.5592089
895,33.0311510563,30410.7295339
896,32.6898338795,30443.799541
897,33.1554398537,30477.4458778
898,33.2266340256,30510.978107
899,33.2685849667,30544.6468699
900,32.9964900017,30577.8606799
901,32.961758852,30611.216085
902,33.4710199833,30645.1307428
903,33.1203899384,30678.328403
904,33.2158529758,30712.2466059
905,33.5966300964,30746.307827
906,33.1670958996,30779.7717929
907,32.9494111538,30813.4932258
908,32.9699010849,30846.687403
909,32.95926404,30879.957022
910,32.7005031109,30913.2420089
911,32.6919598579,30946.6179018
912,33.3340790272,30980.5445459
913,32.9308209419,31013.753897
914,33.2055768967,31047.8403869
915,33.1912031174,31081.4450538
916,33.0207409859,31115.0239968
917,33.1569461823,31148.686234
918,32.9361450672,31182.2771509
919,33.4849910736,31216.4150648
920,32.7103481293,31249.541173
921,33.3716728687,31283.997026
922,32.6766541004,31316.8222108
923,33.1507220268,31351.0657339
924,32.9906978607,31384.5953259
925,32.9828269482,31418.0164349
926,34.0294408798,31452.7286808
927,32.9646399021,31485.696043
928,33.4496090412,31519.5697029
929,33.3253760338,31553.3735368
930,33.2193048,31586.9576089
931,32.9536480904,31620.6391239
932,33.1240370274,31654.3542118
933,32.9965600967,31687.7689168
934,33.3826010227,31721.9550579
935,33.2004239559,31755.457757
936,33.0659170151,31789.081332
937,33.5227119923,31823.0798688
938,33.2253861427,31856.5124059
939,33.0725598335,31890.1266599
940,32.8164658546,31923.3531179
941,32.6352858543,31956.580035
942,32.85105896,31990.6754968
943,33.3324689865,32024.6361299
944,32.8646728992,32058.0611558
945,33.3657431602,32092.3489089
946,33.284678936,32126.04074
947,33.2282679081,32160.0533059
948,34.110378027,32194.897346
949,33.7039949894,32228.8191328
950,32.9162211418,32261.796598
951,34.2830271721,32297.4519958
952,33.9406030178,32331.8195438
953,33.193406105,32365.3420339
954,32.9857299328,32399.1427829
955,33.3799359798,32433.1009429
956,32.9456708431,32466.7796049
957,33.1911110878,32501.0007439
958,33.1212389469,32535.036073
959,33.6058740616,32569.4334619
960,33.0159490108,32602.6702099
961,33.5026540756,32637.018811
962,33.0735611916,32670.602144
963,32.672713995,32704.3484988
964,33.3540868759,32739.009861
965,34.0057578087,32773.997479
966,33.6911821365,32807.9179468
967,33.6342601776,32841.910228
968,33.328318119,32875.5448358
969,32.8946230412,32908.6044078
970,33.4492239952,32943.0231979
971,33.8858058453,32977.1109798
972,33.0982999802,33010.4983878
973,33.3020501137,33044.818892
974,33.3302428722,33078.3045609
975,33.4833490849,33112.0489368
976,33.0861189365,33145.554929
977,33.8221359253,33180.0425358
978,33.6346409321,33213.908222
979,33.4452731609,33247.4796069
980,33.4141008854,33281.3415329
981,33.1520769596,33314.9009099
982,32.6997039318,33348.0208139
983,33.4022300243,33382.2238228
984,33.3920090199,33415.799392
985,32.7086219788,33448.932936
986,32.654088974,33482.450177
987,33.1572890282,33516.3449979
988,33.3658139706,33550.4249659
989,32.9565842152,33583.735374
990,32.9081778526,33617.3652339
991,32.5778260231,33650.6224928
992,33.4252049923,33684.940239
993,32.8053359985,33717.8373709
994,32.9054238796,33751.513834
995,32.9129459858,33784.964587
996,32.9523129463,33818.3027229
997,33.1206159592,33851.8768899
998,33.3844840527,33885.7819519
999,33.1619300842,33919.5000658
EndTest
