NewTest,Mattest,bachelor-VirtualBox(127.0.1.1)
887,33.5602140427,30143.8728821
888,33.2608039379,30177.1531632
889,33.4888818264,30210.6519222
890,33.1076481342,30243.77198
891,33.2953400612,30277.12784
892,33.528924942,30311.0246341
893,33.4688489437,30344.5584552
894,33.2078089714,30378.1626401
895,33.3992598057,30411.5750592
896,33.1114928722,30444.7053752
897,33.4564640522,30478.221606
898,33.6175141335,30511.849756
899,33.400247097,30545.2532802
900,33.3853008747,30578.7256882
901,33.3705840111,30612.1319151
902,33.1553649902,30645.2874162
903,33.8457808495,30679.5051491
904,33.6686651707,30713.181514
905,33.8641610146,30747.0559781
906,33.9230539799,30781.0138121
907,33.1720020771,30814.1935191
908,33.2793118954,30847.4760811
909,33.5157761574,30880.9993961
910,33.3867352009,30914.4045062
911,33.2616519928,30947.6871841
912,33.609390974,30981.3030212
913,33.7852649689,31015.1128981
914,33.6158611774,31048.733216
915,33.7276599407,31082.4638312
916,33.5090470314,31116.0115561
917,33.6957521439,31149.7096212
918,33.5791289806,31183.4126661
919,33.891564846,31217.3132112
920,33.7399508953,31251.1035581
921,33.5008289814,31284.6249182
922,33.7578439713,31318.400815
923,33.682710886,31352.086627
924,33.4149689674,31385.5114341
925,33.64468503,31419.1791761
926,33.7692079544,31452.9629362
927,33.28621912,31486.509305
928,33.9078090191,31520.5267551
929,33.6944229603,31554.2235332
930,33.9312729836,31588.1654961
931,33.5290899277,31621.7155221
932,33.5441300869,31655.2632082
933,33.776611805,31689.0627961
934,33.6769790649,31722.7488351
935,33.7350590229,31756.5077441
936,33.5267190933,31790.0503771
937,33.6748039722,31823.7383161
938,33.7544310093,31857.5479441
939,33.463242054,31891.030848
940,33.394712925,31924.43856
941,33.8607611656,31958.3156841
942,33.4488689899,31991.7916241
943,33.8887708187,32025.6928391
944,33.7660207748,32059.478791
945,33.7312910557,32093.22718
946,34.0488541126,32127.323451
947,33.9526100159,32161.2862651
948,34.3103818893,32195.6134641
949,33.7332820892,32229.3753531
950,34.2854058743,32263.6686242
951,34.693087101,32298.374917
952,34.249404192,32332.6426752
953,33.9960110188,32366.659075
954,33.532212019,32400.2093272
955,34.1101579666,32434.33147
956,33.9673800468,32468.3107712
957,34.1044690609,32502.4174922
958,33.8949649334,32536.3321891
959,33.0904450417,32569.432255
960,33.8643181324,32604.0220201
961,33.9962720871,32638.0295022
962,34.1354570389,32672.1833472
963,33.9699521065,32706.1630061
964,34.312030077,32740.4959872
965,34.2369530201,32774.736083
966,34.0231809616,32808.7666061
967,33.9303979874,32842.7205961
968,33.1078529358,32875.8410752
969,33.8459849358,32910.0782862
970,33.5997521877,32943.680443
971,33.5879790783,32977.3339651
972,34.1072909832,33012.021677
973,33.4358639717,33045.484215
974,33.3464188576,33078.8336141
975,33.3495650291,33112.4164681
976,33.7511970997,33146.7350671
977,34.0271070004,33180.7884331
978,33.7440509796,33214.5504482
979,33.8809251785,33248.4438221
980,33.8037199974,33282.260864
981,33.4942159653,33315.8368642
982,33.4213018417,33349.2872481
983,33.5806901455,33382.9236391
984,33.8162310123,33416.742053
985,33.553412199,33450.3158562
986,33.3340201378,33483.677351
987,33.8171849251,33517.5360081
988,33.7064960003,33551.2996252
989,33.6751670837,33584.9770451
990,33.5446670055,33618.562397
991,33.4649479389,33652.0381732
992,33.4130940437,33685.4707532
993,33.5767879486,33719.1289792
994,33.4347190857,33752.576143
995,33.2936780453,33785.873785
996,33.3887271881,33819.28198
997,33.5506401062,33852.8432212
998,33.9325540066,33886.8645151
999,33.5483570099,33920.4211011
EndTest
