NewTest,Mattest,bachelor-VirtualBox(127.0.1.1)
893,33.8591461182,30344.9550211
894,33.2056350708,30378.1711881
895,33.0076408386,30411.193377
896,33.1841549873,30444.7646031
897,33.3721730709,30478.1522
898,33.5687499046,30511.798785
899,33.4685900211,30545.3401301
900,33.2497708797,30578.615571
901,33.1722369194,30611.905623
902,33.5121879578,30645.655746
903,33.3309710026,30678.988544
904,33.2190701962,30712.7444451
905,33.8943970203,30747.0834651
906,33.8105690479,30780.9058261
907,33.1543369293,30814.175647
908,32.9872760773,30847.199475
909,33.2642259598,30880.7548752
910,33.0119531155,30914.0180571
911,33.0567190647,30947.4690161
912,33.2186880112,30980.9115291
913,33.2833371162,31014.5916431
914,33.3359220028,31048.4575942
915,33.7453291416,31082.487566
916,32.9633939266,31115.452811
917,33.8048980236,31149.8254461
918,33.4435391426,31183.2786422
919,33.322906971,31216.7512581
920,33.3928899765,31250.712569
921,33.4188289642,31284.5277181
922,33.1225249767,31317.7534161
923,33.3115990162,31351.7207072
924,33.2277359962,31385.319972
925,33.3566999435,31418.874383
926,33.8193089962,31453.0045331
927,33.3691909313,31486.6107771
928,33.0557279587,31519.6815321
929,33.2599360943,31553.7989452
930,33.5671138763,31587.795716
931,33.3837118149,31621.5567031
932,33.3978340626,31655.1233752
933,33.2463982105,31688.514432
934,33.4882280827,31722.5575302
935,33.3266351223,31756.081181
936,33.2333850861,31789.7466481
937,33.7202260494,31823.7791572
938,33.4642961025,31857.2452822
939,33.373675108,31890.9487281
940,33.0886621475,31924.1331742
941,33.2926559448,31957.741312
942,33.2338120937,31991.554558
943,33.1948699951,32024.9930542
944,33.6399080753,32059.3451822
945,33.7726390362,32093.256741
946,33.8713638783,32127.1306341
947,33.3845980167,32160.719629
948,33.2517499924,32194.5437071
949,33.5195081234,32229.1441991
950,34.1200540066,32263.4999621
951,34.303196907,32297.9842391
952,33.0062770844,32331.3867421
953,33.3329021931,32365.9812372
954,33.4588479996,32400.123214
955,33.5515139103,32433.7672732
956,33.7570340633,32468.0933831
957,33.8991990089,32502.2308722
958,33.3769168854,32535.8083301
959,33.816712141,32570.1577401
960,33.6289088726,32603.8144221
961,32.8429179192,32636.8805301
962,33.8340098858,32671.869611
963,33.5885870457,32705.79317
964,33.7825090885,32739.957093
965,33.4671239853,32773.979326
966,33.0447678566,32807.7897642
967,33.136826992,32841.9095151
968,33.4962871075,32876.221473
969,33.7741999626,32910.0490611
970,33.6380589008,32943.7387991
971,34.1651148796,32977.914063
972,33.8990399837,33011.8235772
973,33.3120989799,33045.34094
974,33.5644671917,33079.0653532
975,33.9097480774,33112.983438
976,33.6130480766,33146.60847
977,33.8305268288,33180.5753322
978,33.3831291199,33214.1811881
979,33.0814249516,33247.639014
980,33.4197399616,33281.8743131
981,33.5618638992,33315.8295932
982,33.5017161369,33349.3420591
983,33.2458760738,33382.610647
984,33.3190870285,33416.250191
985,33.2738389969,33450.0279171
986,33.3751180172,33483.7099681
987,33.8509800434,33517.5784922
988,33.6927340031,33551.273021
989,33.5272779465,33584.8439741
990,33.4668068886,33618.4618721
991,33.2882750034,33651.855613
992,33.4977140427,33685.549192
993,33.2288980484,33718.7963901
994,33.1947860718,33752.329659
995,33.1577007771,33785.752681
996,33.2603669167,33819.1484241
997,33.6339108944,33852.925946
998,33.714756012,33886.648741
999,33.1367788315,33920.0116851
EndTest
